Date,Price,Open,High,Low,Vol.,Change %
2019-02-11,306.200,306.200,315.000,306.200,,0.00%
2019-02-12,306.180,306.200,315.000,306.180,,-0.01%
2019-02-13,306.250,306.180,315.000,306.180,,0.02%
2019-02-14,306.200,306.250,307.250,306.180,,-0.02%
2019-02-15,306.250,306.180,307.250,306.180,,0.02%
2019-02-18,306.200,306.250,315.000,306.180,,-0.02%
2019-02-19,306.280,306.200,315.000,306.180,,0.03%
2019-02-20,306.280,306.280,315.000,306.200,,0.00%
2019-02-21,306.300,306.280,315.000,306.200,,0.01%
2019-02-22,306.300,306.300,315.000,306.200,,0.00%
2019-02-25,306.300,306.300,315.000,306.200,,0.00%
2019-02-26,306.300,306.300,315.000,306.200,,0.00%
2019-02-27,306.300,315.000,315.000,306.300,,0.00%
2019-02-28,306.320,306.300,315.000,306.300,,0.01%
2019-03-01,306.300,315.000,315.000,306.300,,-0.01%
2019-03-04,306.300,306.300,315.000,306.300,,0.00%
2019-03-05,306.380,315.000,315.000,306.300,,0.03%
2019-03-06,306.380,306.380,315.000,306.380,,0.00%
2019-03-07,306.380,306.380,315.000,306.380,,0.00%
2019-03-08,306.400,315.000,315.000,306.380,,0.01%
2019-03-11,306.400,306.400,315.000,306.400,,0.00%
2019-03-12,305.950,306.400,314.750,306.380,,-0.15%
2019-03-13,305.950,306.450,314.750,306.380,,0.00%
2019-03-14,305.920,306.450,314.750,306.380,,-0.01%
2019-03-15,305.950,306.420,314.750,306.380,,0.01%
2019-03-18,305.950,306.450,314.750,306.380,,0.00%
2019-03-19,305.950,306.450,314.750,306.340,,0.00%
2019-03-20,305.900,306.450,306.625,306.340,,-0.02%
2019-03-21,305.900,306.400,314.750,306.340,,0.00%
2019-03-22,305.900,306.400,306.420,306.380,,0.00%
2019-03-25,305.880,306.400,314.750,306.380,,-0.01%
2019-03-26,305.920,306.380,314.750,306.380,,0.01%
2019-03-27,305.950,306.420,314.750,306.340,,0.01%
2019-03-28,305.950,306.450,314.750,306.380,,0.00%
2019-03-29,305.900,306.450,314.750,306.380,,-0.02%
2019-04-01,305.950,306.400,314.750,306.340,,0.02%
2019-04-02,305.950,306.450,314.750,306.380,,0.00%
2019-04-03,306.000,306.450,306.650,304.250,,0.02%
2019-04-04,306.000,306.500,314.750,306.340,,0.00%
2019-04-05,306.000,306.500,314.750,306.380,,0.00%
2019-04-08,306.000,306.500,314.750,306.400,,0.00%
2019-04-09,306.000,306.500,314.750,306.400,,0.00%
2019-04-10,306.000,306.500,314.750,306.400,,0.00%
2019-04-11,306.000,306.500,314.750,305.600,,0.00%
2019-04-12,306.000,306.500,314.750,305.000,,0.00%
2019-04-15,306.000,306.500,314.750,306.400,,0.00%
2019-04-16,305.900,306.500,314.750,306.350,,-0.03%
2019-04-17,305.900,306.400,314.750,306.350,,0.00%
2019-04-18,305.900,306.400,314.750,306.350,,0.00%
2019-04-19,305.950,306.400,306.450,306.400,,0.02%
2019-04-22,305.900,306.450,306.450,306.400,,-0.02%
2019-04-23,305.950,306.400,314.750,306.350,,0.02%
2019-04-24,305.900,306.450,314.750,306.350,,-0.02%
2019-04-25,305.880,306.400,314.750,306.340,,-0.01%
2019-04-26,305.880,306.380,314.750,306.340,,0.00%
2019-04-29,305.880,306.380,314.750,306.340,,0.00%
2019-04-30,305.950,306.380,314.750,306.340,,0.02%
2019-05-01,305.920,306.450,306.450,306.380,,-0.01%
2019-05-02,305.900,306.420,314.750,306.380,,-0.01%
2019-05-03,305.950,306.400,314.750,306.340,,0.02%
2019-05-06,305.950,306.450,314.750,306.340,,0.00%
2019-05-07,306.000,306.450,314.750,306.340,,0.02%
2019-05-08,306.000,306.500,306.750,306.340,,0.00%
2019-05-09,306.000,306.500,306.750,306.380,,0.00%
2019-05-10,306.000,306.500,306.750,306.380,,0.00%
2019-05-13,306.000,306.380,307.250,306.380,,0.00%
2019-05-14,305.950,306.500,306.725,306.340,,-0.02%
2019-05-15,305.950,306.450,306.700,306.380,,0.00%
2019-05-16,305.950,306.700,307.250,306.400,,0.00%
2019-05-17,305.950,306.450,306.700,306.400,,0.00%
2019-05-20,305.950,306.700,306.700,306.400,,0.00%
2019-05-21,305.900,306.450,306.700,306.400,,-0.02%
2019-05-22,305.880,306.400,306.700,306.380,,-0.01%
2019-05-23,305.900,306.700,306.700,306.380,,0.01%
2019-05-24,305.900,306.400,306.700,306.400,,0.00%
2019-05-27,305.900,306.400,306.700,306.400,,0.00%
2019-05-28,305.920,306.400,307.200,306.350,,0.01%
2019-05-29,305.950,306.420,306.700,306.420,,0.01%
2019-05-30,305.950,306.450,306.700,306.400,,0.00%
2019-05-31,305.900,306.450,307.200,306.400,,-0.02%
2019-06-03,305.920,306.400,307.200,306.350,,0.01%
2019-06-04,305.950,306.420,306.700,306.420,,0.01%
2019-06-05,305.950,306.450,306.700,306.450,,0.00%
2019-06-06,305.900,306.450,307.200,306.400,,-0.02%
2019-06-07,305.950,306.400,307.200,306.400,,0.02%
2019-06-10,305.900,306.450,307.200,306.350,,-0.02%
2019-06-11,307.000,306.400,307.250,306.400,,0.36%
2019-06-12,306.000,306.500,306.725,306.450,,-0.33%
2019-06-13,306.000,306.700,307.250,306.475,,0.00%
2019-06-14,306.000,306.500,307.250,306.375,,0.00%
2019-06-17,306.000,306.500,307.200,306.475,,0.00%
2019-06-18,305.950,306.500,307.200,306.450,,-0.02%
2019-06-19,305.950,306.450,307.200,306.400,,0.00%
2019-06-20,305.900,306.450,307.200,306.350,,-0.02%
2019-06-21,305.920,306.700,307.200,306.400,,0.01%
2019-06-24,305.900,306.420,307.150,306.400,,-0.01%
2019-06-25,305.880,306.400,307.150,306.380,,-0.01%
2019-06-26,305.900,306.380,307.200,306.380,,0.01%
2019-06-27,305.900,306.400,307.200,306.400,,0.00%
2019-06-28,305.900,306.400,307.150,306.400,,0.00%
2019-07-01,305.900,306.400,307.200,306.380,,0.00%
2019-07-02,305.950,306.400,307.200,306.400,,0.02%
2019-07-03,305.950,306.450,307.200,306.400,,0.00%
2019-07-04,305.950,306.700,307.200,306.400,,0.00%
2019-07-05,305.950,306.450,307.200,306.400,,0.00%
2019-07-08,305.950,306.450,307.250,306.400,,0.00%
2019-07-09,306.000,306.700,307.200,306.450,,0.02%
2019-07-10,306.000,306.500,307.250,306.475,,0.00%
2019-07-11,306.000,306.500,306.750,306.475,,0.00%
2019-07-12,306.000,306.500,307.250,306.475,,0.00%
2019-07-15,306.000,306.700,307.250,306.400,,0.00%
2019-07-16,305.950,306.500,306.750,306.450,,-0.02%
2019-07-17,305.900,306.450,306.700,306.400,,-0.02%
2019-07-18,305.950,306.400,307.200,306.400,,0.02%
2019-07-19,305.950,306.450,307.200,306.450,,0.00%
2019-07-22,305.950,306.700,306.700,306.450,,0.00%
2019-07-23,305.900,306.450,307.250,306.400,,-0.02%
2019-07-24,305.880,306.400,307.200,306.380,,-0.01%
2019-07-25,305.880,306.380,307.250,306.380,,0.00%
2019-07-26,305.880,306.380,306.700,306.380,,0.00%
2019-07-29,305.880,306.700,307.250,306.380,,0.00%
2019-07-30,305.880,306.380,306.700,306.380,,0.00%
2019-07-31,305.800,306.380,306.700,306.300,,-0.03%
2019-08-01,305.800,306.300,307.200,306.300,,0.00%
2019-08-02,305.880,306.700,306.700,306.300,,0.03%
2019-08-05,305.800,306.700,307.250,306.300,,-0.03%
2019-08-06,305.880,306.300,306.700,306.300,,0.03%
2019-08-07,305.880,306.380,307.100,306.380,,0.00%
2019-08-08,305.900,306.380,306.700,306.380,,0.01%
2019-08-09,305.900,306.400,307.250,306.400,,0.00%
2019-08-12,305.880,306.700,306.700,306.380,,-0.01%
2019-08-13,305.900,306.380,306.700,306.380,,0.01%
2019-08-14,305.900,306.400,306.700,306.400,,0.00%
2019-08-15,305.900,306.400,306.700,306.400,,0.00%
2019-08-16,305.900,306.400,306.700,306.350,,0.00%
2019-08-19,305.880,306.400,306.700,306.380,,-0.01%
2019-08-20,305.900,306.380,307.250,306.380,,0.01%
2019-08-21,305.950,306.450,307.200,306.450,,0.02%
2019-08-22,305.950,306.450,307.200,306.400,,0.00%
2019-08-23,305.900,306.450,306.750,306.400,,-0.02%
2019-08-26,305.950,306.400,306.750,306.400,,0.02%
2019-08-27,306.000,306.700,307.250,306.400,,0.02%
2019-08-28,306.000,306.700,307.250,306.450,,0.00%
2019-08-29,306.000,306.500,306.750,306.475,,0.00%
2019-08-30,306.000,306.700,306.750,306.475,,0.00%
2019-09-02,306.000,306.500,306.725,306.475,,0.00%
2019-09-03,305.920,306.500,306.750,306.420,,-0.03%
2019-09-04,305.950,306.700,306.700,306.420,,0.01%
2019-09-05,305.900,306.450,306.700,306.400,,-0.02%
2019-09-06,305.900,306.400,306.700,306.400,,0.00%
2019-09-09,305.880,306.400,306.700,306.380,,-0.01%
2019-09-10,305.900,306.380,306.700,306.365,,0.01%
2019-09-11,305.800,306.400,306.700,306.300,,-0.03%
2019-09-12,305.850,306.300,307.200,306.300,,0.02%
2019-09-13,305.850,306.350,306.700,306.350,,0.00%
2019-09-16,305.900,306.700,307.200,306.350,,0.02%
2019-09-17,305.880,306.400,306.700,306.380,,-0.01%
2019-09-18,305.880,306.380,307.200,306.380,,0.00%
2019-09-19,305.900,306.380,306.700,306.380,,0.01%
2019-09-20,305.900,306.400,307.150,306.400,,0.00%
2019-09-23,305.900,306.400,307.150,306.350,,0.00%
2019-09-24,305.900,306.400,307.200,306.350,,0.00%
2019-09-25,305.950,306.400,307.150,306.400,,0.02%
2019-09-26,305.950,306.450,307.150,306.400,,0.00%
2019-09-27,305.900,306.450,307.200,306.400,,-0.02%
2019-09-30,305.950,306.400,307.250,306.400,,0.02%
2019-10-01,306.000,306.450,306.725,306.400,,0.02%
2019-10-02,306.000,306.500,306.725,306.450,,0.00%
2019-10-03,306.000,306.700,306.725,306.450,,0.00%
2019-10-04,306.000,306.500,306.725,306.475,,0.00%
2019-10-07,306.000,306.500,306.725,306.450,,0.00%
2019-10-08,306.000,306.500,306.725,306.450,,0.00%
2019-10-09,306.000,306.500,307.250,306.450,,0.00%
2019-10-10,306.000,306.500,307.250,306.450,,0.00%
2019-10-11,305.950,306.500,306.725,306.425,,-0.02%
2019-10-14,305.950,306.450,306.700,306.400,,0.00%
2019-10-15,305.950,306.450,306.700,306.400,,0.00%
2019-10-16,305.950,306.700,306.700,306.425,,0.00%
2019-10-17,305.900,306.450,306.700,306.400,,-0.02%
2019-10-18,305.900,306.400,306.700,306.400,,0.00%
2019-10-21,306.900,306.400,307.425,306.400,,0.33%
2019-10-22,306.900,307.400,307.400,306.650,,0.00%
2019-10-23,306.900,306.700,307.450,306.700,,0.00%
2019-10-24,306.900,307.400,307.450,306.650,,0.00%
2019-10-25,306.950,307.400,307.475,306.650,,0.02%
2019-10-28,306.950,307.450,307.450,306.650,,0.00%
2019-10-29,306.900,307.450,307.450,306.650,,-0.02%
2019-10-30,305.980,307.400,307.450,306.440,,-0.30%
2019-10-31,306.000,306.480,306.725,306.440,,0.01%
2019-11-01,306.000,306.500,307.150,306.475,,0.00%
2019-11-04,306.000,306.500,306.725,306.475,,0.00%
2019-11-05,305.950,306.500,306.725,306.450,,-0.02%
2019-11-06,305.950,306.450,306.700,306.400,,0.00%
2019-11-07,305.950,306.450,307.200,306.400,,0.00%
2019-11-08,306.900,306.450,307.450,306.400,,0.31%
2019-11-11,306.900,307.400,307.450,306.700,,0.00%
2019-11-12,306.900,307.400,307.450,306.650,,0.00%
2019-11-13,306.900,306.700,307.450,306.650,,0.00%
2019-11-14,306.900,307.400,307.450,306.650,,0.00%
2019-11-15,306.950,307.400,307.450,306.700,,0.02%
2019-11-18,306.950,307.450,307.450,306.650,,0.00%
2019-11-19,306.950,307.450,307.450,306.700,,0.00%
2019-11-20,306.950,307.450,307.450,306.700,,0.00%
2019-11-21,305.950,307.450,307.450,306.450,,-0.33%
2019-11-22,305.900,306.450,307.200,306.400,,-0.02%
2019-11-25,305.950,306.400,306.700,306.400,,0.02%
2019-11-26,305.950,306.450,306.700,306.425,,0.00%
2019-11-27,306.000,306.450,306.725,306.400,,0.02%
2019-11-28,306.000,306.500,306.725,306.475,,0.00%
2019-11-29,306.000,306.700,306.725,306.425,,0.00%
2019-12-02,306.000,306.500,306.825,306.450,,0.00%
2019-12-03,305.900,306.700,306.725,306.400,,-0.03%
2019-12-04,305.950,306.400,306.700,306.400,,0.02%
2019-12-05,305.950,306.480,306.715,306.425,,0.00%
2019-12-06,305.950,306.450,306.700,306.400,,0.00%
2019-12-09,305.900,306.450,306.700,306.400,,-0.02%
2019-12-10,305.880,306.700,306.700,306.380,,-0.01%
2019-12-11,305.880,306.380,306.700,306.380,,0.00%
2019-12-12,305.900,306.700,307.200,306.380,,0.01%
2019-12-13,305.950,306.400,306.700,306.400,,0.02%
2019-12-16,305.850,306.450,306.700,306.350,,-0.03%
2019-12-17,305.900,306.350,306.700,306.350,,0.02%
2019-12-18,305.950,306.400,306.700,306.400,,0.02%
2019-12-19,305.900,306.700,306.700,306.400,,-0.02%
2019-12-20,305.900,306.400,306.700,306.400,,0.00%
2019-12-23,305.950,306.400,306.700,306.400,,0.02%
2019-12-24,306.000,306.450,306.725,306.400,,0.02%
2019-12-25,306.000,306.500,306.725,306.475,,0.00%
2019-12-26,306.000,306.700,306.750,306.475,,0.00%
2019-12-27,306.000,306.500,306.725,306.450,,0.00%
2019-12-30,306.000,306.500,306.750,306.450,,0.00%
2019-12-31,306.000,306.500,306.725,306.450,,0.00%
2020-01-01,306.000,306.500,306.725,306.475,,0.00%
2020-01-02,307.000,306.500,307.500,306.450,,0.33%
2020-01-03,306.000,307.500,307.500,306.450,,-0.33%
2020-01-06,305.980,306.500,306.725,306.440,,-0.01%
2020-01-07,306.000,306.480,306.725,306.440,,0.01%
2020-01-08,306.000,306.500,307.200,306.425,,0.00%
2020-01-09,305.900,306.500,306.725,306.400,,-0.03%
2020-01-10,305.900,306.700,306.700,306.400,,0.00%
2020-01-13,305.900,306.400,306.700,306.400,,0.00%
2020-01-14,305.900,306.400,306.700,306.400,,0.00%
2020-01-15,305.900,306.400,306.700,306.400,,0.00%
2020-01-16,305.880,306.400,306.700,306.380,,-0.01%
2020-01-17,305.880,306.380,306.700,306.380,,0.00%
2020-01-20,305.950,306.400,306.700,306.400,,0.02%
2020-01-21,305.950,306.450,306.700,306.400,,0.00%
2020-01-22,305.950,306.450,306.700,306.400,,0.00%
2020-01-23,305.950,306.450,306.700,306.400,0.03K,0.00%
2020-01-24,305.950,306.450,306.700,306.400,0.02K,0.00%
2020-01-27,305.920,306.450,306.700,306.410,0.04K,-0.01%
2020-01-28,305.900,306.420,306.700,306.400,0.04K,-0.01%
2020-01-29,306.000,306.400,307.250,306.400,0.05K,0.03%
2020-01-30,306.000,306.700,307.250,305.550,0.01K,0.00%
2020-01-31,306.000,306.500,307.250,306.450,0.01K,0.00%
2020-02-03,306.000,306.500,306.725,306.425,0.01K,0.00%
2020-02-04,306.000,306.700,307.250,306.450,0.03K,0.00%
2020-02-05,306.000,306.500,307.250,306.450,0.01K,0.00%
2020-02-06,305.950,306.500,306.725,306.425,0.03K,-0.02%
2020-02-07,305.950,306.450,306.700,306.400,0.03K,0.00%
2020-02-10,305.950,306.700,307.250,306.400,0.02K,0.00%
2020-02-11,305.900,306.450,306.700,306.400,0.04K,-0.02%
2020-02-12,305.900,306.400,307.200,306.400,0.02K,0.00%
2020-02-13,305.900,306.400,306.700,306.400,0.02K,0.00%
2020-02-14,305.900,306.400,306.700,306.400,0.03K,0.00%
2020-02-17,305.950,306.400,306.700,306.400,0.02K,0.02%
2020-02-18,305.950,306.450,306.700,306.425,0.02K,0.00%
2020-02-19,305.950,306.700,306.700,306.400,0.01K,0.00%
2020-02-20,306.000,306.450,307.250,306.400,0.05K,0.02%
2020-02-21,306.000,306.500,306.725,306.400,0.02K,0.00%
2020-02-24,306.000,306.500,306.725,306.450,0.01K,0.00%
2020-02-25,305.920,306.500,307.200,306.410,0.02K,-0.03%
2020-02-26,305.950,306.420,306.700,306.420,0.02K,0.01%
2020-02-27,305.950,306.450,306.700,306.425,0.01K,0.00%
2020-02-28,305.900,306.450,306.700,306.400,0.01K,-0.02%
2020-03-02,305.950,306.400,306.700,306.400,0.02K,0.02%
2020-03-03,306.000,306.450,306.725,306.450,0.02K,0.02%
2020-03-04,306.000,306.500,307.250,306.475,0.01K,0.00%
2020-03-05,306.000,306.500,306.725,306.475,,0.00%
2020-03-06,306.000,306.500,307.250,306.450,0.01K,0.00%
2020-03-09,306.000,306.500,307.250,306.425,0.01K,0.00%
2020-03-10,306.000,306.500,306.725,306.450,0.02K,0.00%
2020-03-11,305.900,306.500,306.725,306.400,0.04K,-0.03%
2020-03-12,305.950,306.400,306.700,306.400,0.04K,0.02%
2020-03-13,306.000,306.450,306.725,306.425,0.03K,0.02%
2020-03-16,306.000,306.500,306.725,306.450,0.01K,0.00%
2020-03-17,305.950,306.500,306.725,305.550,0.02K,-0.02%
2020-03-18,306.000,306.450,306.725,306.450,0.01K,0.02%
2020-03-19,306.000,306.500,306.725,306.475,0.01K,0.00%
2020-03-20,306.000,306.500,306.750,305.550,0.02K,0.00%
2020-03-23,372.000,306.500,372.250,306.450,0.01K,21.57%
2020-03-24,360.000,359.750,380.250,359.750,0.00K,-3.23%
2020-03-25,360.000,360.500,360.500,360.500,,0.00%
2020-03-26,360.000,360.500,361.250,360.250,0.01K,0.00%
2020-03-27,360.000,360.500,361.250,360.500,0.00K,0.00%
2020-03-30,360.000,360.500,361.250,360.500,0.01K,0.00%
2020-03-31,360.000,360.500,361.250,360.500,0.00K,0.00%
2020-04-01,360.000,360.500,361.250,360.500,0.01K,0.00%
2020-04-02,360.000,360.500,361.250,360.250,0.01K,0.00%
2020-04-03,360.000,360.500,361.250,360.500,0.01K,0.00%
2020-04-06,360.000,360.500,360.500,360.500,,0.00%
2020-04-07,360.000,360.500,360.500,360.500,,0.00%
2020-04-08,360.000,360.500,360.500,360.500,,0.00%
2020-04-09,360.000,360.500,360.500,360.500,,0.00%
2020-04-10,360.000,360.500,360.500,360.500,,0.00%
2020-04-13,360.000,360.500,360.500,360.500,,0.00%
2020-04-14,360.000,360.500,360.500,360.500,,0.00%
2020-04-15,360.000,360.500,360.500,360.500,,0.00%
2020-04-16,360.000,360.500,360.500,360.250,0.01K,0.00%
2020-04-17,360.000,360.500,360.500,360.500,,0.00%
2020-04-20,360.000,360.500,361.250,360.500,0.01K,0.00%
2020-04-21,360.000,360.500,361.250,360.250,0.01K,0.00%
2020-04-22,360.000,360.500,360.500,360.500,,0.00%
2020-04-23,360.000,360.500,360.500,360.500,,0.00%
2020-04-24,360.000,360.500,361.500,360.250,0.01K,0.00%
2020-04-27,360.000,360.500,360.500,360.500,,0.00%
2020-04-28,360.000,360.500,360.500,360.500,,0.00%
2020-04-29,360.000,360.500,360.500,360.500,,0.00%
2020-04-30,360.000,360.500,360.500,360.500,,0.00%
2020-05-01,360.000,360.500,360.500,360.500,,0.00%
2020-05-04,360.000,360.500,360.500,360.500,,0.00%
2020-05-05,360.000,360.500,360.500,360.500,,0.00%
2020-05-06,360.000,360.500,360.500,360.500,,0.00%
2020-05-07,360.000,360.500,360.500,360.500,,0.00%
2020-05-08,360.000,360.500,360.500,360.500,,0.00%
2020-05-11,360.000,360.500,360.500,360.500,,0.00%
2020-05-12,360.000,360.500,361.250,360.250,0.01K,0.00%
2020-05-13,360.000,360.500,360.500,360.500,,0.00%
2020-05-14,360.000,360.500,360.500,360.500,,0.00%
2020-05-15,360.000,360.500,361.250,360.250,0.01K,0.00%
2020-05-18,360.000,360.500,361.250,360.250,0.01K,0.00%
2020-05-19,360.000,360.500,360.500,360.500,,0.00%
2020-05-20,360.000,360.500,361.250,360.500,0.01K,0.00%
2020-05-21,360.000,360.500,361.250,360.250,0.01K,0.00%
2020-05-22,360.000,360.500,361.250,360.500,0.00K,0.00%
2020-05-25,360.000,360.500,360.500,360.500,,0.00%
2020-05-26,360.000,360.500,360.500,360.500,,0.00%
2020-05-27,360.000,360.500,361.750,360.500,0.01K,0.00%
2020-05-28,360.000,360.500,361.250,360.500,0.01K,0.00%
2020-05-29,360.000,360.500,361.250,360.250,0.01K,0.00%
2020-06-01,360.000,360.500,361.250,360.500,0.00K,0.00%
2020-06-02,360.000,360.500,361.250,360.500,0.01K,0.00%
2020-06-03,360.000,360.500,361.250,360.500,0.01K,0.00%
2020-06-04,360.000,360.500,361.250,360.500,0.01K,0.00%
2020-06-05,360.000,360.500,361.250,360.500,0.01K,0.00%
2020-06-08,360.000,360.500,361.250,360.500,0.01K,0.00%
2020-06-09,360.000,360.500,361.250,360.500,0.01K,0.00%
2020-06-10,360.000,360.500,361.250,360.500,0.02K,0.00%
2020-06-11,360.000,360.500,361.250,360.500,0.01K,0.00%
2020-06-12,360.000,360.500,360.500,360.500,,0.00%
2020-06-15,360.000,360.500,361.250,360.500,0.01K,0.00%
2020-06-16,360.000,360.500,361.250,360.500,0.01K,0.00%
2020-06-17,360.000,360.500,361.250,360.500,0.01K,0.00%
2020-06-18,360.000,360.500,361.250,360.500,0.01K,0.00%
2020-06-19,360.000,360.500,361.250,360.500,0.01K,0.00%
2020-06-22,360.000,360.500,361.250,360.500,0.01K,0.00%
2020-06-23,360.000,360.500,361.250,360.500,0.01K,0.00%
2020-06-24,360.000,360.500,361.250,360.500,0.01K,0.00%
2020-06-25,360.000,360.500,361.250,360.500,0.00K,0.00%
2020-06-26,360.000,360.500,360.500,360.500,,0.00%
2020-06-29,360.000,360.500,361.250,360.500,0.00K,0.00%
2020-06-30,360.000,360.500,361.250,360.500,0.01K,0.00%
2020-07-01,360.000,360.500,360.500,360.500,,0.00%
2020-07-02,360.000,360.500,360.500,360.500,,0.00%
2020-07-03,360.000,360.500,360.500,360.500,,0.00%
2020-07-06,360.000,360.500,361.250,360.500,0.00K,0.00%
2020-07-07,360.000,360.500,361.250,360.500,0.01K,0.00%
2020-07-08,360.000,360.500,361.250,360.500,0.02K,0.00%
2020-07-09,380.500,380.750,385.500,380.250,0.01K,5.69%
2020-07-13,380.500,380.750,380.750,380.750,,0.00%
2020-07-14,381.000,380.750,381.250,380.750,0.00K,0.13%
2020-07-15,380.500,381.250,381.250,380.750,0.00K,-0.13%
2020-07-16,380.500,380.750,380.750,380.750,0.00K,0.00%
2020-07-17,380.000,380.750,381.250,380.250,0.00K,-0.13%
2020-07-20,380.500,381.250,381.250,380.250,0.00K,0.13%
2020-07-21,380.000,381.250,381.250,380.250,0.00K,-0.13%
2020-07-22,380.500,381.250,381.250,380.250,0.00K,0.13%
2020-07-23,381.000,380.750,381.250,380.250,0.00K,0.13%
2020-07-24,380.500,381.250,381.250,380.250,0.00K,-0.13%
2020-07-27,380.500,381.250,381.250,380.250,0.00K,0.00%
2020-07-28,381.000,381.250,381.250,381.250,,0.13%
2020-07-29,380.600,380.250,381.100,380.250,0.00K,-0.10%
2020-07-30,380.500,381.100,381.100,381.000,,-0.03%
2020-07-31,380.500,381.000,381.000,381.000,,0.00%
2020-08-03,380.500,381.000,381.250,380.250,0.01K,0.00%
2020-08-04,380.500,381.000,381.250,380.250,0.01K,0.00%
2020-08-05,380.800,381.000,381.400,380.750,0.02K,0.08%
2020-08-06,380.750,381.300,381.400,380.750,0.02K,-0.01%
2020-08-07,380.750,381.250,381.375,380.250,0.00K,0.00%
2020-08-10,380.800,381.250,381.400,380.250,0.01K,0.01%
2020-08-11,380.500,381.300,381.400,380.250,0.02K,-0.08%
2020-08-12,380.500,381.000,381.250,380.250,0.01K,0.00%
2020-08-13,380.550,381.000,381.275,380.250,0.02K,0.01%
2020-08-14,379.000,381.050,381.275,379.500,0.02K,-0.41%
2020-08-17,381.000,379.500,381.500,379.500,0.02K,0.53%
2020-08-18,381.000,381.500,381.500,380.750,0.01K,0.00%
2020-08-19,381.000,381.500,381.500,380.250,0.02K,0.00%
2020-08-20,381.000,381.500,381.500,380.250,0.01K,0.00%
2020-08-21,381.000,381.500,381.500,380.250,0.01K,0.00%
2020-08-24,381.000,381.500,381.500,381.250,0.00K,0.00%
2020-08-25,381.000,381.500,381.500,380.250,0.00K,0.00%
2020-08-26,380.700,381.500,381.500,380.750,0.02K,-0.08%
2020-08-27,380.700,381.200,381.350,380.250,0.01K,0.00%
2020-08-28,380.700,381.200,381.350,380.250,0.00K,0.00%
2020-08-31,380.700,381.200,381.350,380.250,0.01K,0.00%
2020-09-01,380.700,381.200,381.350,380.250,0.01K,0.00%
2020-09-02,380.700,381.200,381.350,380.250,0.01K,0.00%
2020-09-03,380.700,381.200,381.350,380.250,0.01K,0.00%
